timestamp,nudge,attn
1749321665.3475983,False,1.0
1749321665.3951054,False,1.0
1749321665.4172428,False,1.0
1749321665.4505913,False,1.0
1749321665.4892614,False,1.0
1749321665.5259752,False,1.0
1749321665.5635076,False,1.0
1749321665.5968993,False,1.0
1749321665.6291432,False,1.0
1749321665.720871,False,1.0
1749321665.7644997,False,1.0
1749321665.8168159,False,1.0
1749321665.8602524,False,1.0
1749321665.8997738,False,1.0
1749321665.933995,False,1.0
1749321665.9684415,False,1.0
1749321666.0038576,False,1.0
1749321666.0402124,False,1.0
1749321666.0796273,False,1.0
1749321666.114462,False,1.0
1749321666.1575499,False,1.0
1749321666.2051132,False,1.0
1749321666.2443824,False,1.0
1749321666.2825358,False,1.0
1749321666.3212345,False,1.0
1749321666.3588023,False,1.0
1749321666.3957121,False,1.0
1749321666.435198,False,1.0
1749321666.471943,False,1.0
1749321666.5087817,False,1.0
1749321666.545916,False,1.0
1749321666.583475,False,1.0
1749321666.6222227,False,1.0
1749321666.6607866,False,1.0
1749321666.695215,False,1.0
1749321666.728775,False,1.0
1749321666.7602499,False,1.0
1749321666.7908015,False,1.0
1749321666.823056,False,1.0
1749321666.8562584,False,1.0
1749321666.8903239,False,1.0
1749321666.9242811,False,1.0
1749321666.95776,False,1.0
1749321666.9919176,False,1.0
1749321667.0225675,False,1.0
1749321667.0580053,False,1.0
1749321667.0918906,False,1.0
1749321667.1242716,False,1.0
1749321667.1572726,False,1.0
1749321667.2172847,False,1.0
1749321667.2523608,False,1.0
1749321667.299435,False,1.0
1749321667.3312168,False,1.0
1749321667.3647938,False,1.0
1749321667.396853,False,1.0
1749321667.42911,False,1.0
1749321667.4662757,False,1.0
1749321667.5013607,False,1.0
1749321667.5354075,False,1.0
1749321667.5738933,False,1.0
1749321667.609406,False,1.0
1749321667.6450164,False,1.0
1749321667.680762,False,1.0
1749321667.7159944,False,1.0
1749321667.7535045,False,1.0
1749321667.7928963,False,1.0
1749321667.830477,False,1.0
1749321667.862581,False,1.0
1749321667.8950424,False,1.0
1749321667.9271047,False,1.0
1749321667.9618454,False,1.0
1749321667.995539,False,1.0
1749321668.0284708,False,1.0
1749321668.0613663,False,1.0
1749321668.093454,False,1.0
1749321668.1236098,False,1.0
1749321668.154227,False,1.0
1749321668.184463,False,1.0
1749321668.215339,False,1.0
1749321668.2437065,False,1.0
1749321668.2733054,False,1.0
1749321668.3023856,False,1.0
1749321668.3330708,False,1.0
1749321668.362961,False,1.0
1749321668.3930292,False,1.0
1749321668.4212315,False,1.0
1749321668.4513254,False,1.0
1749321668.4811864,False,1.0
1749321668.5134895,False,1.0
1749321668.5463243,False,1.0
1749321668.5811722,False,1.0
1749321668.61167,False,1.0
1749321668.642588,False,1.0
1749321668.6722815,False,1.0
1749321668.7056677,False,1.0
1749321668.7376652,False,1.0
1749321668.7694483,False,1.0
1749321668.817543,False,1.0
1749321668.8486521,False,1.0
1749321668.8809052,False,1.0
1749321668.9126716,False,1.0
1749321668.944795,False,1.0
1749321668.9771266,False,1.0
1749321669.0105913,False,1.0
1749321669.0420456,False,1.0
1749321669.0721664,False,1.0
1749321669.1024737,False,1.0
1749321669.1320908,False,1.0
1749321669.162876,False,1.0
1749321669.2183316,False,1.0
1749321669.2514777,False,1.0
1749321669.2813346,False,1.0
1749321669.3158584,False,1.0
1749321669.3482366,False,1.0
1749321669.3802345,False,1.0
1749321669.4115593,False,1.0
1749321669.4417193,False,1.0
1749321669.4763625,False,1.0
1749321669.5217092,False,1.0
1749321669.5639505,False,1.0
1749321669.600616,False,1.0
1749321669.6230016,False,1.0
1749321669.6392674,False,1.0
1749321669.6822724,False,1.0
1749321669.7143445,False,1.0
1749321669.747134,False,1.0
1749321669.7794511,False,1.0
1749321669.8157487,False,1.0
1749321669.8495426,False,1.0
1749321669.8831732,False,1.0
1749321669.918247,False,1.0
1749321669.948427,False,1.0
1749321669.9815493,False,1.0
1749321670.0207808,False,1.0
1749321670.0568056,False,1.0
1749321670.0915425,False,1.0
1749321670.1327436,False,1.0
1749321670.1774228,False,1.0
1749321670.2204282,False,1.0
1749321670.2605596,False,1.0
1749321670.2910063,False,1.0
1749321670.3109686,False,1.0
1749321670.3280003,False,1.0
1749321670.360807,False,1.0
1749321670.3943522,False,1.0
1749321670.4274907,False,1.0
1749321670.4630377,False,1.0
1749321670.4961646,False,1.0
1749321670.532279,False,1.0
1749321670.569825,False,1.0
1749321670.6049445,False,1.0
1749321670.6378176,False,1.0
1749321670.6693878,False,1.0
1749321670.6938522,False,1.0
1749321670.720603,False,1.0
1749321670.753407,False,1.0
1749321670.7825549,False,1.0
1749321670.8117032,False,1.0
1749321670.8406925,False,1.0
1749321670.8720403,False,1.0
1749321670.9161165,False,1.0
1749321670.9501498,False,1.0
1749321670.9854543,False,1.0
1749321671.0227358,False,1.0
1749321671.0631618,False,1.0
1749321671.0945432,False,1.0
1749321671.1270733,False,1.0
1749321671.148801,False,1.0
1749321671.1673706,False,1.0
1749321671.1885633,False,1.0
1749321671.2229455,False,1.0
1749321671.2540019,False,1.0
1749321671.2920978,False,1.0
1749321671.3205202,False,1.0
1749321671.367198,False,1.0
1749321671.4073937,False,1.0
1749321671.4311078,False,1.0
1749321671.4579744,False,1.0
1749321671.48926,False,1.0
1749321671.522806,False,1.0
1749321671.5541675,False,1.0
1749321671.5868435,False,1.0
1749321671.619508,False,1.0
1749321671.6525517,False,1.0
1749321671.6834517,False,1.0
1749321671.7192206,False,1.0
1749321671.7537773,False,1.0
1749321671.784777,False,1.0
1749321671.8347652,False,1.0
1749321671.8667703,False,1.0
1749321671.898297,False,1.0
1749321671.924277,False,1.0
1749321671.9565456,False,1.0
1749321671.9855754,False,1.0
1749321672.0340087,False,1.0
1749321672.0643897,False,1.0
1749321672.095464,False,1.0
1749321672.1273222,False,1.0
1749321672.1596181,False,1.0
1749321672.1928966,False,1.0
1749321672.2283943,False,1.0
1749321672.258049,False,1.0
1749321672.3054655,False,1.0
1749321672.3371162,False,1.0
1749321672.3706448,False,1.0
1749321672.4002373,False,1.0
1749321672.4334207,False,1.0
1749321672.4679344,False,1.0
1749321672.4984808,False,1.0
1749321672.5291708,False,1.0
1749321672.5613165,False,1.0
1749321672.5954013,False,1.0
