timestamp,nudge,attn
1749312389.7370853,False,1.0
1749312389.759086,False,1.0
1749312389.7761195,False,1.0
1749312389.7930858,False,1.0
1749312389.831085,False,1.0
1749312389.8636258,False,1.0
1749312389.894625,False,1.0
1749312389.928623,False,1.0
1749312389.9596229,False,1.0
1749312389.9916232,False,1.0
1749312390.0236232,False,1.0
1749312390.054623,False,1.0
1749312390.086623,False,1.0
1749312390.1190238,False,1.0
1749312390.150152,False,1.0
1749312390.182644,False,1.0
1749312390.2147748,False,1.0
1749312390.2456913,False,1.0
1749312390.2951007,False,1.0
1749312390.326438,False,1.0
1749312390.360366,False,1.0
1749312390.3910584,False,1.0
1749312390.4229228,False,1.0
1749312390.4546285,False,1.0
1749312390.487148,False,1.0
1749312390.51715,False,1.0
1749312390.5488963,False,1.0
1749312390.5992045,False,1.0
1749312390.629511,False,1.0
1749312390.6620805,False,1.0
1749312390.6947057,False,1.0
1749312390.7277322,False,1.0
1749312390.7604864,False,1.0
1749312390.7934859,False,1.0
1749312390.8114893,False,1.0
1749312390.839522,False,1.0
1749312390.8725502,False,1.0
1749312390.9355602,False,1.0
1749312390.9665606,False,1.0
1749312391.002561,False,1.0
1749312391.0505595,False,1.0
1749312391.0726824,False,1.0
1749312391.0886793,False,1.0
1749312391.1098316,False,1.0
1749312391.1415062,False,1.0
1749312391.1735046,False,1.0
1749312391.204007,False,1.0
1749312391.2391853,False,1.0
1749312391.2901855,False,1.0
1749312391.31983,False,1.0
1749312391.351614,False,1.0
1749312391.3816483,False,1.0
1749312391.4126837,False,1.0
1749312391.4464922,False,1.0
1749312391.4777215,False,1.0
1749312391.509344,False,1.0
1749312391.5407934,False,1.0
1749312391.5744052,False,1.0
1749312391.6047792,False,1.0
1749312391.6378367,False,1.0
1749312391.6707282,False,1.0
1749312391.7497509,False,1.0
1749312391.76673,False,1.0
1749312391.7827272,False,1.0
1749312391.8151724,False,1.0
1749312391.848767,False,1.0
1749312391.878768,False,1.0
1749312391.909767,False,1.0
1749312391.9427676,False,1.0
1749312391.975766,False,1.0
1749312392.0057662,False,1.0
1749312392.0387666,False,1.0
1749312392.0697672,False,1.0
1749312392.1406822,False,1.0
1749312392.1720676,False,1.0
1749312392.2010236,False,1.0
1749312392.2180245,False,1.0
1749312392.2470245,False,1.0
1749312392.277827,False,1.0
1749312392.3098295,False,1.0
1749312392.3398821,False,1.0
1749312392.3747103,False,1.0
1749312392.4056933,False,1.0
1749312392.4381454,False,1.0
1749312392.4689035,False,1.0
1749312392.5513031,False,1.0
1749312392.5756269,False,1.0
1749312392.6021626,False,1.0
1749312392.6301727,False,1.0
1749312392.6628528,False,1.0
1749312392.6759944,False,1.0
1749312392.7097628,False,1.0
1749312392.741878,False,1.0
1749312392.7740662,False,1.0
1749312392.8070738,False,1.0
1749312392.841096,False,1.0
1749312392.8710706,False,1.0
1749312392.9340951,False,1.0
1749312392.9690688,False,1.0
1749312392.999071,False,1.0
1749312393.0339863,False,1.0
1749312393.0640159,False,1.0
1749312393.0959923,False,1.0
1749312393.133989,False,1.0
1749312393.1599884,False,1.0
1749312393.1769865,False,1.0
1749312393.219249,False,1.0
1749312393.2429848,False,1.0
1749312393.2707896,False,1.0
1749312393.3350263,False,1.0
1749312393.3673277,False,1.0
1749312393.399697,False,1.0
1749312393.4316385,False,1.0
1749312393.4623487,False,1.0
1749312393.498272,False,1.0
1749312393.5321698,False,1.0
1749312393.5631526,False,1.0
1749312393.59297,False,1.0
1749312393.607887,False,1.0
1749312393.6358516,False,1.0
1749312393.6717887,False,1.0
1749312393.7328618,False,1.0
1749312393.7676241,False,1.0
1749312393.7979913,False,1.0
1749312393.8294392,False,1.0
1749312393.862507,False,1.0
1749312393.8963723,False,1.0
1749312393.9284,False,1.0
1749312393.9593751,False,1.0
1749312393.9913719,False,1.0
1749312394.028157,False,1.0
1749312394.0591598,False,1.0
1749312394.0771585,False,1.0
1749312394.133795,False,1.0
1749312394.1657891,False,1.0
1749312394.1991801,False,1.0
1749312394.2318835,False,1.0
1749312394.261942,False,1.0
1749312394.2946286,False,1.0
1749312394.324444,False,1.0
1749312394.357092,False,1.0
1749312394.3912432,False,1.0
1749312394.4230666,False,1.0
1749312394.4561026,False,1.0
1749312394.4874003,False,1.0
1749312394.5188277,False,1.0
1749312394.566012,False,1.0
1749312394.5984786,False,1.0
1749312394.6307206,False,1.0
1749312394.6598651,False,1.0
1749312394.6946409,False,1.0
1749312394.726641,False,1.0
1749312394.7576413,False,1.0
1749312394.790641,False,1.0
1749312394.8229597,False,1.0
1749312394.8568952,False,1.0
1749312394.889479,False,1.0
1749312394.9179144,False,1.0
1749312394.951419,False,1.0
1749312394.9834182,False,1.0
1749312395.0314186,False,1.0
1749312395.0634189,False,1.0
1749312395.0984216,False,1.0
1749312395.1284204,False,1.0
1749312395.1594186,False,1.0
1749312395.1904216,False,1.0
1749312395.2214236,False,1.0
1749312395.2684216,False,1.0
1749312395.2930088,False,1.0
1749312395.3231065,False,1.0
1749312395.3546634,False,1.0
1749312395.3832104,False,1.0
1749312395.4169486,False,1.0
1749312395.4475694,False,1.0
1749312395.4948626,False,1.0
1749312395.525493,False,1.0
1749312395.5583203,False,1.0
1749312395.5911663,False,1.0
1749312395.6240551,False,1.0
1749312395.6557684,False,1.0
1749312395.6922278,False,1.0
1749312395.7227547,False,1.0
1749312395.749768,False,1.0
1749312395.7827835,False,1.0
1749312395.8124337,False,1.0
1749312395.8513403,False,1.0
1749312395.877899,False,1.0
1749312395.910478,False,1.0
1749312395.95875,False,1.0
1749312395.9914732,False,1.0
1749312396.0225105,False,1.0
1749312396.0524735,False,1.0
1749312396.0854735,False,1.0
1749312396.1196873,False,1.0
1749312396.1518254,False,1.0
1749312396.1837976,False,1.0
1749312396.213799,False,1.0
1749312396.245798,False,1.0
1749312396.2779315,False,1.0
1749312396.309351,False,1.0
1749312396.3433354,False,1.0
1749312396.3738778,False,1.0
1749312396.434568,False,1.0
1749312396.4653893,False,1.0
1749312396.491009,False,1.0
1749312396.5196629,False,1.0
1749312396.5522964,False,1.0
