,time,attention_levels,is_looking_at_screen_scores,is_blinking_scores,is_reading_scores,attention_scores
0,1749312389.7360854,1,1,False,0,1.0
1,1749312389.758084,1,1,False,0,1.0
2,1749312389.7751012,1,1,False,0,1.0
3,1749312389.7930858,1,1,False,0,1.0
4,1749312389.831085,1,1,False,0,1.0
5,1749312389.862626,1,1,False,0,1.0
6,1749312389.894625,1,1,False,0,1.0
7,1749312389.9276283,1,1,False,0,1.0
8,1749312389.9596229,1,1,False,0,1.0
9,1749312389.990623,1,1,False,0,1.0
10,1749312390.0226278,1,1,False,0,1.0
11,1749312390.054623,1,1,False,0,1.0
12,1749312390.086623,1,1,False,0,1.0
13,1749312390.1190238,1,1,False,0,1.0
14,1749312390.149118,1,1,False,0,1.0
15,1749312390.1816401,1,1,False,0,1.0
16,1749312390.2147748,1,1,False,0,1.0
17,1749312390.2456913,1,1,False,0,1.0
18,1749312390.294063,1,1,False,0,1.0
19,1749312390.325412,1,1,False,0,1.0
20,1749312390.359332,1,1,False,0,1.0
21,1749312390.3900108,1,1,False,0,1.0
22,1749312390.4219236,1,1,False,0,1.0
23,1749312390.4536264,1,1,False,0,1.0
24,1749312390.4861486,1,1,False,0,1.0
25,1749312390.51715,1,1,False,0,1.0
26,1749312390.5488963,1,1,False,0,1.0
27,1749312390.5992045,1,1,False,0,1.0
28,1749312390.629511,1,1,False,0,1.0
29,1749312390.6610806,1,1,False,0,1.0
30,1749312390.6947057,1,1,False,0,1.0
31,1749312390.7267067,1,1,False,0,1.0
32,1749312390.7604864,1,1,False,0,1.0
33,1749312390.7934859,1,1,False,0,1.0
34,1749312390.8114893,1,1,False,0,1.0
35,1749312390.8384862,1,1,False,0,1.0
36,1749312390.8725502,1,1,False,0,1.0
37,1749312390.9355602,1,1,False,0,1.0
38,1749312390.9665606,1,1,False,0,1.0
39,1749312391.002561,1,1,False,0,1.0
40,1749312391.0505595,1,1,False,0,1.0
41,1749312391.0716825,1,1,False,0,1.0
42,1749312391.0876818,1,1,False,0,1.0
43,1749312391.1088293,1,1,False,0,1.0
44,1749312391.1415062,1,1,False,0,1.0
45,1749312391.1735046,1,1,False,0,1.0
46,1749312391.204007,1,1,False,0,1.0
47,1749312391.2381842,1,1,False,0,1.0
48,1749312391.2901855,1,1,False,0,1.0
49,1749312391.3190393,1,1,False,0,1.0
50,1749312391.3505995,1,1,False,0,1.0
51,1749312391.3816483,1,1,False,0,1.0
52,1749312391.4126837,1,1,False,0,1.0
53,1749312391.445467,1,1,False,0,1.0
54,1749312391.4766896,1,1,False,0,1.0
55,1749312391.509344,1,1,False,0,1.0
56,1749312391.5407934,1,1,False,0,1.0
57,1749312391.5744052,1,1,False,0,1.0
58,1749312391.6047792,1,1,False,0,1.0
59,1749312391.6368392,1,1,False,0,1.0
60,1749312391.6707282,1,1,False,0,1.0
61,1749312391.7487273,1,1,False,0,1.0
62,1749312391.76673,1,1,False,0,1.0
63,1749312391.7827272,1,1,False,0,1.0
64,1749312391.8151724,1,1,False,0,1.0
65,1749312391.848767,1,1,False,0,1.0
66,1749312391.878768,1,1,False,0,1.0
67,1749312391.909767,1,1,False,0,1.0
68,1749312391.9427676,1,1,False,0,1.0
69,1749312391.9747667,1,1,False,0,1.0
70,1749312392.0057662,1,1,False,0,1.0
71,1749312392.0377681,1,1,False,0,1.0
72,1749312392.0697672,1,1,False,0,1.0
73,1749312392.1396403,1,1,False,0,1.0
74,1749312392.1710691,1,1,False,0,1.0
75,1749312392.200024,1,1,False,0,1.0
76,1749312392.2170234,1,1,False,0,1.0
77,1749312392.2460244,1,1,False,0,1.0
78,1749312392.277827,1,1,False,0,1.0
79,1749312392.3098295,1,1,False,0,1.0
80,1749312392.3398821,1,1,False,0,1.0
81,1749312392.3747103,1,1,False,0,1.0
82,1749312392.4056933,1,1,False,0,1.0
83,1749312392.4381454,1,1,False,0,1.0
84,1749312392.4689035,1,1,False,0,1.0
85,1749312392.5503073,1,1,False,0,1.0
86,1749312392.574626,1,1,False,0,1.0
87,1749312392.6011267,1,1,False,0,1.0
88,1749312392.6301727,1,1,False,0,1.0
89,1749312392.6618178,1,1,False,0,1.0
90,1749312392.6759944,1,1,False,0,1.0
91,1749312392.7097628,1,1,False,0,1.0
92,1749312392.74088,1,1,False,0,1.0
93,1749312392.7740662,1,1,False,0,1.0
94,1749312392.8070738,1,1,False,0,1.0
