,time,attention_levels,is_looking_at_screen_scores,is_blinking_scores,is_reading_scores,attention_scores
0,1751015988.235914,1,1,False,0,1.0
1,1751015988.2679138,1,1,False,0,1.0
2,1751015988.287916,1,1,False,0,1.0
3,1751015988.3059146,1,1,False,0,1.0
4,1751015988.337687,1,1,False,0,1.0
5,1751015988.3695798,1,1,False,0,1.0
6,1751015988.4003952,1,1,False,0,1.0
7,1751015988.432201,1,1,False,0,1.0
8,1751015988.4633377,1,1,False,0,1.0
9,1751015988.4956312,1,1,False,0,1.0
10,1751015988.529249,1,1,False,0,1.0
11,1751015988.559008,1,1,False,0,1.0
12,1751015988.5908802,1,1,False,0,1.0
13,1751015988.62388,1,1,False,0,1.0
14,1751015988.6558816,1,1,False,0,1.0
15,1751015988.6908932,1,1,False,0,1.0
16,1751015988.7196054,1,1,False,0,1.0
17,1751015988.7546046,1,1,False,0,1.0
18,1751015988.8026392,1,1,False,0,1.0
19,1751015988.8336473,1,1,False,0,1.0
20,1751015988.8656263,1,1,False,0,1.0
21,1751015988.8976235,1,1,False,0,1.0
22,1751015988.93363,1,1,False,0,1.0
23,1751015988.9626188,1,1,False,0,1.0
24,1751015988.9956164,1,1,False,0,1.0
25,1751015989.0276186,1,1,False,0,1.0
26,1751015989.0566213,1,1,False,0,1.0
27,1751015989.089618,1,1,False,0,1.0
28,1751015989.1216173,1,1,False,0,1.0
29,1751015989.1526163,1,1,False,0,1.0
30,1751015989.1876144,1,1,False,0,1.0
31,1751015989.216618,1,1,False,0,1.0
32,1751015989.2656147,1,1,False,0,1.0
33,1751015989.298618,1,1,False,0,1.0
34,1751015989.332633,1,1,False,0,1.0
35,1751015989.3616142,1,1,False,0,1.0
36,1751015989.3976176,1,1,False,0,1.0
37,1751015989.4276147,1,1,False,0,1.0
38,1751015989.4556196,1,1,False,0,1.0
39,1751015989.4946537,1,1,False,0,1.0
40,1751015989.524614,1,1,False,0,1.0
41,1751015989.5686145,1,1,False,0,1.0
42,1751015989.604615,1,1,False,0,1.0
43,1751015989.6326149,1,1,False,0,1.0
44,1751015989.6636164,1,1,False,0,1.0
45,1751015989.7076256,1,1,False,0,1.0
46,1751015989.7366283,1,1,False,0,1.0
47,1751015989.7672002,1,1,False,0,1.0
48,1751015989.8161983,1,1,False,0,1.0
49,1751015989.8410587,1,1,False,0,1.0
50,1751015989.8719819,1,1,False,0,1.0
51,1751015989.9019704,1,1,False,0,1.0
52,1751015989.9349713,1,1,False,0,1.0
