timestamp,nudge,attn
1750258979.5656443,False,1.0
1750258979.610841,False,1.0
1750258979.627806,False,1.0
1750258979.648814,False,1.0
1750258979.6673374,False,1.0
1750258979.7053523,False,1.0
1750258979.7363868,False,1.0
1750258979.7639925,False,1.0
1750258979.8010428,False,1.0
1750258979.8283284,False,1.0
1750258979.8603652,False,1.0
1750258979.8918815,False,1.0
1750258979.9259279,False,1.0
1750258979.959539,False,1.0
1750258979.987554,False,1.0
1750258980.0223286,False,1.0
1750258980.053364,False,1.0
1750258980.0853748,False,1.0
1750258980.1170776,False,1.0
1750258980.168088,False,1.0
1750258980.195649,False,1.0
1750258980.2286854,False,1.0
1750258980.2572749,False,1.0
1750258980.2968147,False,1.0
1750258980.3272817,False,1.0
1750258980.3615181,False,1.0
1750258980.4015346,False,1.0
1750258980.428052,False,1.0
1750258980.4765677,False,1.0
1750258980.507568,False,1.0
1750258980.537091,False,1.0
1750258980.5701246,False,1.0
1750258980.607645,False,1.0
1750258980.6356406,False,1.0
1750258980.671643,False,1.0
1750258980.7126558,False,1.0
1750258980.7326415,False,1.0
1750258980.7736394,False,1.0
1750258980.807987,False,1.0
1750258980.853953,False,1.0
1750258980.8769715,False,1.0
1750258980.9121413,False,1.0
1750258980.9331448,False,1.0
1750258980.9521787,False,1.0
1750258980.9987113,False,1.0
1750258981.020268,False,1.0
1750258981.0558877,False,1.0
1750258981.0882175,False,1.0
1750258981.1227405,False,1.0
1750258981.1633832,False,1.0
1750258981.1903808,False,1.0
1750258981.2205625,False,1.0
1750258981.2715588,False,1.0
1750258981.2926369,False,1.0
1750258981.3208177,False,1.0
1750258981.3528228,False,1.0
1750258981.3864028,False,1.0
1750258981.4155219,False,1.0
1750258981.4776523,False,1.0
1750258981.495751,False,1.0
1750258981.5398803,False,1.0
1750258981.57484,False,1.0
1750258981.5994358,False,1.0
1750258981.6194313,False,1.0
1750258981.6588237,False,1.0
1750258981.7015197,False,1.0
1750258981.719993,False,1.0
1750258981.763107,False,1.0
1750258981.790063,False,1.0
1750258981.8179507,False,1.0
1750258981.8474417,False,1.0
1750258981.876699,False,1.0
1750258981.9242158,False,1.0
1750258981.9569223,False,1.0
1750258981.98859,False,1.0
