timestamp,nudge,attn
1750087700.7358453,False,1.0
1750087700.8068926,False,1.0
1750087700.8354025,False,1.0
1750087700.8680918,False,1.0
1750087700.8960912,False,1.0
1750087700.9176114,False,1.0
1750087700.939156,False,1.0
1750087700.9756515,False,1.0
1750087701.0046506,False,1.0
1750087701.0351677,False,1.0
1750087701.0696979,False,1.0
1750087701.1002185,False,1.0
1750087701.14825,False,1.0
1750087701.1817791,False,1.0
1750087701.2107828,False,1.0
1750087701.2423074,False,1.0
1750087701.2763393,False,1.0
1750087701.3083405,False,1.0
1750087701.3398623,False,1.0
1750087701.3734121,False,1.0
1750087701.4079258,False,1.0
1750087701.4358804,False,1.0
1750087701.4670792,False,1.0
1750087701.498594,False,1.0
1750087701.5301135,False,1.0
1750087701.562115,False,1.0
1750087701.6131463,False,1.0
1750087701.6431437,False,1.0
1750087701.6741447,False,1.0
1750087701.7051442,False,1.0
1750087701.7371426,False,1.0
1750087701.7681434,False,1.0
1750087701.8041441,False,1.0
1750087701.8331428,False,1.0
1750087701.8641446,False,1.0
1750087701.8971446,False,1.0
1750087701.9351442,False,1.0
1750087701.9661548,False,1.0
1750087701.9971457,False,1.0
1750087702.0281467,False,1.0
1750087702.0771444,False,1.0
1750087702.108147,False,1.0
1750087702.1391447,False,1.0
1750087702.171204,False,1.0
1750087702.2023332,False,1.0
1750087702.235334,False,1.0
1750087702.2663345,False,1.0
1750087702.299862,False,1.0
1750087702.3313706,False,1.0
1750087702.3633847,False,1.0
1750087702.3928876,False,1.0
1750087702.426404,False,1.0
1750087702.4579172,False,1.0
1750087702.4904373,False,1.0
1750087702.5194354,False,1.0
1750087702.5684357,False,1.0
1750087702.5994353,False,1.0
1750087702.6344366,False,1.0
1750087702.6684384,False,1.0
1750087702.7004356,False,1.0
1750087702.7424374,False,1.0
1750087702.7704377,False,1.0
1750087702.7974398,False,1.0
1750087702.831438,False,1.0
1750087702.877443,False,1.0
1750087702.9144397,False,1.0
1750087702.9484465,False,1.0
1750087702.984437,False,1.0
1750087703.0074856,False,1.0
1750087703.0367641,False,1.0
1750087703.0660443,False,1.0
1750087703.1230433,False,1.0
1750087703.1590433,False,1.0
1750087703.1865623,False,1.0
1750087703.2140923,False,1.0
1750087703.2496238,False,1.0
1750087703.2931747,False,1.0
1750087703.328691,False,1.0
1750087703.3587341,False,1.0
1750087703.3907335,False,1.0
1750087703.4232569,False,1.0
1750087703.4517765,False,1.0
1750087703.485289,False,1.0
1750087703.517813,False,1.0
1750087703.5683398,False,1.0
1750087703.5878549,False,1.0
1750087703.6063673,False,1.0
1750087703.6273699,False,1.0
1750087703.6603665,False,1.0
1750087703.691368,False,1.0
1750087703.7231605,False,1.0
1750087703.7868748,False,1.0
1750087703.8194776,False,1.0
1750087703.8474765,False,1.0
1750087703.8814764,False,1.0
1750087703.9114754,False,1.0
1750087703.9434767,False,1.0
1750087703.9771821,False,1.0
1750087703.997183,False,1.0
1750087704.0241838,False,1.0
1750087704.0561838,False,1.0
1750087704.0901847,False,1.0
1750087704.1221836,False,1.0
1750087704.1841817,False,1.0
1750087704.218182,False,1.0
1750087704.2496977,False,1.0
1750087704.2816978,False,1.0
1750087704.3146982,False,1.0
1750087704.3456988,False,1.0
1750087704.375389,False,1.0
1750087704.4093878,False,1.0
1750087704.4403908,False,1.0
1750087704.4579096,False,1.0
1750087704.489907,False,1.0
1750087704.5509057,False,1.0
1750087704.583906,False,1.0
1750087704.6179059,False,1.0
1750087704.6489053,False,1.0
1750087704.6809058,False,1.0
1750087704.7139056,False,1.0
1750087704.7499123,False,1.0
1750087704.7829075,False,1.0
1750087704.8129165,False,1.0
1750087704.847908,False,1.0
1750087704.8749084,False,1.0
1750087704.908909,False,1.0
1750087704.9585958,False,1.0
1750087704.988596,False,1.0
1750087705.0205977,False,1.0
1750087705.0501256,False,1.0
1750087705.0821285,False,1.0
1750087705.1111264,False,1.0
1750087705.1451259,False,1.0
1750087705.1771255,False,1.0
1750087705.2101266,False,1.0
1750087705.2431273,False,1.0
1750087705.2701263,False,1.0
1750087705.3031263,False,1.0
1750087705.336126,False,1.0
1750087705.366129,False,1.0
1750087705.4158819,False,1.0
1750087705.4487524,False,1.0
1750087705.495459,False,1.0
1750087705.5237355,False,1.0
1750087705.5517328,False,1.0
1750087705.5847309,False,1.0
1750087705.6187403,False,1.0
1750087705.6469934,False,1.0
1750087705.6739788,False,1.0
1750087705.7039442,False,1.0
1750087705.735535,False,1.0
1750087705.7675316,False,1.0
1750087705.7995386,False,1.0
1750087705.8355322,False,1.0
1750087705.8825362,False,1.0
1750087705.9135315,False,1.0
1750087705.9465332,False,1.0
1750087705.978227,False,1.0
1750087706.0096154,False,1.0
1750087706.043214,False,1.0
1750087706.0742157,False,1.0
1750087706.1079545,False,1.0
