,time,attention_levels,is_looking_at_screen_scores,is_blinking_scores,is_reading_scores,attention_scores
1904,1750087764.2020361,1,1,False,1,0.9733
1905,1750087764.2334423,1,1,False,1,0.9733
1906,1750087764.2658093,1,1,False,1,0.9733
1907,1750087764.2975821,1,1,False,1,0.9733
1908,1750087764.327933,1,1,False,1,0.9733
1909,1750087764.3601332,1,1,False,1,0.9756
1910,1750087764.3911562,1,1,False,1,0.9756
1911,1750087764.4240503,1,1,False,1,0.9756
1912,1750087764.4567034,0,1,True,0,0.9733
1913,1750087764.4892335,0,1,True,0,0.9711
1914,1750087764.5380492,0,1,True,0,0.9689
1915,1750087764.572384,1,1,False,1,0.9689
1916,1750087764.6021044,1,1,False,1,0.9689
1917,1750087764.6339202,1,1,False,1,0.9689
1918,1750087764.667981,1,1,False,1,0.9689
1919,1750087764.7004883,1,1,False,1,0.9689
1920,1750087764.7315962,1,1,False,1,0.9689
1921,1750087764.7643702,1,1,False,1,0.9689
1922,1750087764.7965596,1,1,False,1,0.9689
1923,1750087764.8275495,1,1,False,1,0.9689
1924,1750087764.8589096,1,1,False,1,0.9689
1925,1750087764.8909962,1,1,False,1,0.9689
1926,1750087764.9217296,1,1,False,1,0.9689
1927,1750087764.9514537,1,1,False,1,0.9689
1928,1750087765.0067298,1,1,False,1,0.9689
1929,1750087765.0377433,1,1,False,1,0.9689
1930,1750087765.0712972,1,1,False,1,0.9689
1931,1750087765.1025443,1,1,False,1,0.9689
1932,1750087765.1312246,1,1,False,1,0.9689
1933,1750087765.1623452,1,1,False,1,0.9689
1934,1750087765.1947317,1,1,False,1,0.9689
1935,1750087765.2266343,1,1,False,1,0.9689
1936,1750087765.2610276,1,1,False,1,0.9689
1937,1750087765.292943,1,1,False,1,0.9689
1938,1750087765.3258305,1,1,False,1,0.9689
1939,1750087765.390708,1,1,False,1,0.9689
1940,1750087765.423685,1,1,False,1,0.9689
1941,1750087765.4417899,1,1,False,1,0.9689
1942,1750087765.4667954,1,1,False,1,0.9689
1943,1750087765.4979658,1,1,False,1,0.9689
1944,1750087765.5311518,1,1,False,1,0.9689
1945,1750087765.5629852,1,1,False,1,0.9689
1946,1750087765.5939753,1,1,False,1,0.9689
1947,1750087765.625946,1,1,False,1,0.9689
1948,1750087765.6569467,1,1,False,1,0.9689
1949,1750087765.6892223,1,1,False,1,0.9689
1950,1750087765.7209387,1,1,False,1,0.9689
1951,1750087765.7891054,0,1,True,0,0.9667
1952,1750087765.8223839,0,1,True,0,0.9644
1953,1750087765.854151,0,1,True,0,0.9622
1954,1750087765.887559,1,1,False,1,0.9622
1955,1750087765.908057,1,1,False,1,0.9622
1956,1750087765.9300659,1,1,False,1,0.9622
1957,1750087765.9616883,1,1,False,1,0.9622
1958,1750087765.9933555,1,1,False,1,0.9622
1959,1750087766.0246134,1,1,False,1,0.9622
1960,1750087766.0574236,1,1,False,1,0.9622
1961,1750087766.0891998,1,1,False,1,0.9622
1962,1750087766.1204746,1,1,False,1,0.9622
1963,1750087766.1941378,1,1,False,1,0.9622
1964,1750087766.2171404,1,1,False,1,0.9622
1965,1750087766.249136,1,1,False,1,0.9622
1966,1750087766.2808697,1,1,False,1,0.9622
1967,1750087766.3136754,1,1,False,1,0.9622
1968,1750087766.3452342,1,1,False,1,0.9622
1969,1750087766.3962898,1,1,False,1,0.9622
1970,1750087766.417019,1,1,False,1,0.9622
1971,1750087766.4390225,1,1,False,1,0.9622
1972,1750087766.4579813,1,1,False,1,0.9622
1973,1750087766.489367,1,1,False,1,0.9622
1974,1750087766.5228188,1,1,False,1,0.9622
1975,1750087766.588463,1,1,False,1,0.9622
1976,1750087766.6226938,1,1,False,1,0.9622
1977,1750087766.653093,1,1,False,1,0.9622
1978,1750087766.6841874,1,1,False,1,0.9622
1979,1750087766.7151103,1,1,False,1,0.9622
1980,1750087766.7477043,1,1,False,1,0.9622
1981,1750087766.779217,1,1,False,1,0.9622
1982,1750087766.8115568,1,1,False,1,0.9622
1983,1750087766.8623195,1,1,False,1,0.9622
1984,1750087766.8872824,1,1,False,1,0.9622
1985,1750087766.9083138,1,1,False,1,0.9622
1986,1750087766.9302783,1,1,False,1,0.9622
1987,1750087766.9910183,1,1,False,1,0.9622
1988,1750087767.0206342,1,1,False,1,0.9622
1989,1750087767.04987,1,1,False,1,0.9622
1990,1750087767.0817158,1,1,False,1,0.9622
1991,1750087767.1136281,1,1,False,1,0.9622
1992,1750087767.1460211,1,1,False,1,0.9622
1993,1750087767.1784763,1,1,False,1,0.9622
1994,1750087767.210496,1,1,False,1,0.9622
1995,1750087767.2434962,1,1,False,1,0.9622
1996,1750087767.2755234,1,1,False,1,0.9622
1997,1750087767.3244007,1,1,False,1,0.9622
1998,1750087767.3573487,1,1,False,1,0.9622
1999,1750087767.3893478,1,1,False,1,0.9622
2000,1750087767.4213455,1,1,False,1,0.9622
2001,1750087767.4563496,1,1,False,1,0.9622
2002,1750087767.4873474,1,1,False,1,0.9622
2003,1750087767.5133445,1,1,False,1,0.9622
2004,1750087767.5463598,1,1,False,1,0.9622
2005,1750087767.5773442,1,1,False,1,0.9644
2006,1750087767.6103468,1,1,False,1,0.9667
2007,1750087767.6433446,1,1,False,1,0.9667
2008,1750087767.6763456,1,1,False,1,0.9667
2009,1750087767.7203538,1,1,False,1,0.9667
2010,1750087767.7384486,1,1,False,1,0.9667
2011,1750087767.7682815,1,1,False,1,0.9667
2012,1750087767.8161588,1,1,False,1,0.9667
2013,1750087767.8495562,1,1,False,1,0.9667
2014,1750087767.8807685,1,1,False,1,0.9667
2015,1750087767.9136796,1,1,False,1,0.9667
2016,1750087767.9469633,1,1,False,1,0.9667
2017,1750087767.9774935,1,1,False,1,0.9667
2018,1750087768.008946,0,1,True,0,0.9644
2019,1750087768.04065,0,1,True,0,0.9622
2020,1750087768.0738933,0,1,True,0,0.96
2021,1750087768.10592,1,1,False,1,0.96
2022,1750087768.1369798,1,1,False,1,0.96
2023,1750087768.1688929,1,1,False,1,0.96
2024,1750087768.2003424,1,1,False,1,0.96
2025,1750087768.2341676,1,1,False,1,0.96
2026,1750087768.281327,1,1,False,1,0.96
2027,1750087768.314024,1,1,False,1,0.96
2028,1750087768.3457918,1,1,False,1,0.96
2029,1750087768.378201,1,1,False,1,0.96
2030,1750087768.4096751,1,1,False,1,0.96
2031,1750087768.440773,1,1,False,1,0.96
2032,1750087768.4737763,1,1,False,1,0.96
2033,1750087768.504536,1,1,False,1,0.96
2034,1750087768.5376413,1,1,False,1,0.96
2035,1750087768.5670714,1,1,False,1,0.96
2036,1750087768.6021752,1,1,False,1,0.96
2037,1750087768.6317482,1,1,False,1,0.96
2038,1750087768.6639218,1,1,False,1,0.96
2039,1750087768.696134,1,1,False,1,0.96
2040,1750087768.747301,1,1,False,1,0.96
